OBJECTID,COUNTYFP10,MAZ,TAZ,PUMA5,tractid,CensusTract,Bloc_GroupID,BlockGroup,COUNTY,COUNTY_N
35631,97,710432,700100,1103,6097152000.000000000000000,152000,60971520001.000000000000000,1,SONOMA,9
35632,97,710433,700191,1103,6097152203.000000000000000,152203,60971522034.000000000000000,4,SONOMA,9
35633,97,710434,700100,1103,6097152000.000000000000000,152000,60971520001.000000000000000,1,SONOMA,9
35634,97,710435,700100,1103,6097152000.000000000000000,152000,60971520001.000000000000000,1,SONOMA,9
35635,97,710436,700019,1103,6097153104.000000000000000,153104,60971531041.000000000000000,1,SONOMA,9
35636,97,710438,700356,1103,6097152400.000000000000000,152400,60971524004.000000000000000,4,SONOMA,9
35637,97,710442,700143,1103,6097153002.000000000000000,153002,60971530025.000000000000000,5,SONOMA,9
35638,97,710443,700032,1103,6097153102.000000000000000,153102,60971531023.000000000000000,3,SONOMA,9
35639,97,710444,700102,1103,6097152100.000000000000000,152100,60971521001.000000000000000,1,SONOMA,9
35640,97,710446,700254,1103,6097152400.000000000000000,152400,60971524001.000000000000000,1,SONOMA,9
35641,97,710451,700221,1103,6097151402.000000000000000,151402,60971514023.000000000000000,3,SONOMA,9
35642,97,710452,700222,1103,6097151401.000000000000000,151401,60971514013.000000000000000,3,SONOMA,9
35643,97,710460,700237,1101,6097150500.000000000000000,150500,60971505005.000000000000000,5,SONOMA,9
35644,97,710461,700231,1101,6097150303.000000000000000,150303,60971503032.000000000000000,2,SONOMA,9
35645,97,710462,700208,1101,6097150100.000000000000000,150100,60971501003.000000000000000,3,SONOMA,9
35646,97,710465,700037,1101,6097154201.000000000000000,154201,60971542012.000000000000000,2,SONOMA,9
35647,97,710466,700295,1101,6097154100.000000000000000,154100,60971541002.000000000000000,2,SONOMA,9
35648,97,710468,700359,1101,6097153807.000000000000000,153807,60971538072.000000000000000,2,SONOMA,9
35649,97,710469,700339,1101,6097154000.000000000000000,154000,60971540002.000000000000000,2,SONOMA,9
35650,97,710470,700064,1101,6097153902.000000000000000,153902,60971539021.000000000000000,1,SONOMA,9
35651,97,710471,700065,1101,6097153902.000000000000000,153902,60971539023.000000000000000,3,SONOMA,9
35652,97,710474,700049,1101,6097151100.000000000000000,151100,60971511001.000000000000000,1,SONOMA,9
35653,97,710481,700161,1102,6097151311.000000000000000,151311,60971513111.000000000000000,1,SONOMA,9
35654,97,710487,700289,1102,6097150607.000000000000000,150607,60971506072.000000000000000,2,SONOMA,9
35655,97,710491,700201,1101,6097153704.000000000000000,153704,60971537043.000000000000000,3,SONOMA,9
35656,97,710496,700007,1101,6097154304.000000000000000,154304,60971543042.000000000000000,2,SONOMA,9
35657,97,710497,700337,1101,6097154000.000000000000000,154000,60971540001.000000000000000,1,SONOMA,9
35658,97,710502,700006,1101,6097154202.000000000000000,154202,60971542022.000000000000000,2,SONOMA,9
35659,97,710513,700347,1101,6097152702.000000000000000,152702,60971527022.000000000000000,2,SONOMA,9
35660,97,710515,700303,1103,6097152906.000000000000000,152906,60971529062.000000000000000,2,SONOMA,9
35661,97,710517,700291,1103,6097152906.000000000000000,152906,60971529061.000000000000000,1,SONOMA,9
35662,97,710519,700075,1101,6097151602.000000000000000,151602,60971516023.000000000000000,3,SONOMA,9
35663,97,710521,700022,1103,6097151502.000000000000000,151502,60971515025.000000000000000,5,SONOMA,9
35664,97,710522,700240,1103,6097151504.000000000000000,151504,60971515041.000000000000000,1,SONOMA,9
35665,97,710523,700225,1103,6097151502.000000000000000,151502,60971515023.000000000000000,3,SONOMA,9
35666,97,710524,700140,1103,6097153001.000000000000000,153001,60971530011.000000000000000,1,SONOMA,9
35667,97,710526,700372,1103,6097153005.000000000000000,153005,60971530054.000000000000000,4,SONOMA,9
35668,97,710527,700030,1103,6097153006.000000000000000,153006,60971530066.000000000000000,6,SONOMA,9
35669,97,710528,700139,1103,6097152802.000000000000000,152802,60971528024.000000000000000,4,SONOMA,9
35670,97,710534,700019,1103,6097153104.000000000000000,153104,60971531041.000000000000000,1,SONOMA,9
35671,97,710535,700031,1103,6097153102.000000000000000,153102,60971531021.000000000000000,1,SONOMA,9
35672,97,710537,700191,1103,6097152203.000000000000000,152203,60971522034.000000000000000,4,SONOMA,9
35673,97,710538,700101,1103,6097152000.000000000000000,152000,60971520002.000000000000000,2,SONOMA,9
35674,97,710542,700346,1101,6097152702.000000000000000,152702,60971527024.000000000000000,4,SONOMA,9
35675,97,710543,700221,1103,6097151402.000000000000000,151402,60971514024.000000000000000,4,SONOMA,9
35676,97,710547,700348,1103,6097152801.000000000000000,152801,60971528011.000000000000000,1,SONOMA,9
35677,97,710552,700345,1103,6097153005.000000000000000,153005,60971530055.000000000000000,5,SONOMA,9
35678,97,710553,700114,1103,6097152502.000000000000000,152502,60971525021.000000000000000,1,SONOMA,9
35679,97,710556,700252,1103,6097152400.000000000000000,152400,60971524002.000000000000000,2,SONOMA,9
35680,97,710557,700358,1103,6097152400.000000000000000,152400,60971524005.000000000000000,5,SONOMA,9
35681,97,710568,700196,1103,6097153200.000000000000000,153200,60971532002.000000000000000,2,SONOMA,9
35682,97,710572,700202,1101,6097153600.000000000000000,153600,60971536003.000000000000000,3,SONOMA,9
35683,97,710573,700202,1101,6097153600.000000000000000,153600,60971536003.000000000000000,3,SONOMA,9
35684,97,710575,700157,1101,6097153401.000000000000000,153401,60971534012.000000000000000,2,SONOMA,9
35685,97,710577,700156,1101,6097153401.000000000000000,153401,60971534014.000000000000000,4,SONOMA,9
35686,97,710579,700379,1101,6097153401.000000000000000,153401,60971534011.000000000000000,1,SONOMA,9
35687,97,710581,700207,1101,6097153401.000000000000000,153401,60971534016.000000000000000,6,SONOMA,9
35688,97,710582,700177,1101,6097153403.000000000000000,153403,60971534032.000000000000000,2,SONOMA,9
35689,97,710583,700208,1101,6097150100.000000000000000,150100,60971501003.000000000000000,3,SONOMA,9
35690,97,710585,700209,1101,6097150100.000000000000000,150100,60971501002.000000000000000,2,SONOMA,9
35691,97,710586,700073,1101,6097150306.000000000000000,150306,60971503063.000000000000000,3,SONOMA,9
35692,97,710596,700041,1101,6097154201.000000000000000,154201,60971542011.000000000000000,1,SONOMA,9
35693,97,710598,700040,1101,6097154202.000000000000000,154202,60971542021.000000000000000,1,SONOMA,9
35694,97,710600,700301,1101,6097153801.000000000000000,153801,60971538012.000000000000000,2,SONOMA,9
35695,97,710606,700132,1102,6097150800.000000000000000,150800,60971508001.000000000000000,1,SONOMA,9
35696,97,710607,700010,1102,6097150901.000000000000000,150901,60971509011.000000000000000,1,SONOMA,9
35697,97,710612,700135,1102,6097150901.000000000000000,150901,60971509012.000000000000000,2,SONOMA,9
35698,97,710613,700011,1102,6097150701.000000000000000,150701,60971507013.000000000000000,3,SONOMA,9
35699,97,710616,700011,1102,6097150701.000000000000000,150701,60971507013.000000000000000,3,SONOMA,9
35700,97,710623,700091,1102,6097151309.000000000000000,151309,60971513093.000000000000000,3,SONOMA,9
35701,97,710626,700077,1102,6097151204.000000000000000,151204,60971512042.000000000000000,2,SONOMA,9
35702,97,710632,700270,1102,6097150611.000000000000000,150611,60971506113.000000000000000,3,SONOMA,9
35703,97,710635,700006,1101,6097154304.000000000000000,154304,60971543041.000000000000000,1,SONOMA,9
35704,97,710636,700006,1101,6097154304.000000000000000,154304,60971543041.000000000000000,1,SONOMA,9
35705,97,710640,700006,1101,6097154304.000000000000000,154304,60971543041.000000000000000,1,SONOMA,9
35706,97,710642,700006,1101,6097154304.000000000000000,154304,60971543041.000000000000000,1,SONOMA,9
35707,97,710644,700006,1101,6097154304.000000000000000,154304,60971543041.000000000000000,1,SONOMA,9
35708,97,710645,700006,1101,6097154304.000000000000000,154304,60971543041.000000000000000,1,SONOMA,9
35709,97,710646,700168,1101,6097153704.000000000000000,153704,60971537041.000000000000000,1,SONOMA,9
35710,97,710650,700044,1103,6097152905.000000000000000,152905,60971529052.000000000000000,2,SONOMA,9
35711,97,710651,700088,1103,6097153103.000000000000000,153103,60971531032.000000000000000,2,SONOMA,9
35712,97,710653,700364,1103,6097153103.000000000000000,153103,60971531031.000000000000000,1,SONOMA,9
35713,97,710656,700252,1103,6097152300.000000000000000,152300,60971523003.000000000000000,3,SONOMA,9
35714,97,710657,700115,1103,6097152502.000000000000000,152502,60971525022.000000000000000,2,SONOMA,9
35715,97,710659,700357,1103,6097152400.000000000000000,152400,60971524003.000000000000000,3,SONOMA,9
35716,97,710662,700302,1103,6097152801.000000000000000,152801,60971528012.000000000000000,2,SONOMA,9
35717,97,710663,700082,1103,6097152202.000000000000000,152202,60971522022.000000000000000,2,SONOMA,9
35718,97,710664,700260,1101,6097152600.000000000000000,152600,60971526004.000000000000000,4,SONOMA,9
35719,97,710666,700261,1101,6097152600.000000000000000,152600,60971526002.000000000000000,2,SONOMA,9
35720,97,710672,700030,1103,6097153006.000000000000000,153006,60971530065.000000000000000,5,SONOMA,9
35721,97,710675,700221,1103,6097151402.000000000000000,151402,60971514024.000000000000000,4,SONOMA,9
35722,97,710676,700358,1103,6097152400.000000000000000,152400,60971524005.000000000000000,5,SONOMA,9
35723,97,710677,700239,1103,6097151402.000000000000000,151402,60971514021.000000000000000,1,SONOMA,9
35724,97,710679,700355,1101,6097151601.000000000000000,151601,60971516011.000000000000000,1,SONOMA,9
35725,97,710681,700001,1103,6097153200.000000000000000,153200,60971532004.000000000000000,4,SONOMA,9
35726,97,710682,700001,1103,6097153200.000000000000000,153200,60971532004.000000000000000,4,SONOMA,9
35727,97,710687,700252,1103,6097152400.000000000000000,152400,60971524002.000000000000000,2,SONOMA,9
35728,97,710688,700357,1103,6097152400.000000000000000,152400,60971524003.000000000000000,3,SONOMA,9
35729,97,710690,700058,1103,6097151800.000000000000000,151800,60971518001.000000000000000,1,SONOMA,9
35730,97,710694,700299,1101,6097154202.000000000000000,154202,60971542023.000000000000000,3,SONOMA,9
35731,97,710697,700294,1101,6097154100.000000000000000,154100,60971541004.000000000000000,4,SONOMA,9
35732,97,710698,700294,1101,6097154100.000000000000000,154100,60971541004.000000000000000,4,SONOMA,9
35733,97,710699,700039,1101,6097154201.000000000000000,154201,60971542013.000000000000000,3,SONOMA,9
35734,97,710703,700008,1101,6097153806.000000000000000,153806,60971538063.000000000000000,3,SONOMA,9
35735,97,710705,700009,1101,6097153804.000000000000000,153804,60971538041.000000000000000,1,SONOMA,9
35736,97,710707,700335,1101,6097153901.000000000000000,153901,60971539013.000000000000000,3,SONOMA,9
35737,97,710712,700300,1101,6097153808.000000000000000,153808,60971538081.000000000000000,1,SONOMA,9
35738,97,710714,700110,1102,6097150603.000000000000000,150603,60971506033.000000000000000,3,SONOMA,9
35739,97,710717,700105,1102,6097150602.000000000000000,150602,60971506021.000000000000000,1,SONOMA,9
35740,97,710718,700108,1102,6097150602.000000000000000,150602,60971506023.000000000000000,3,SONOMA,9
35741,97,710719,700108,1102,6097150602.000000000000000,150602,60971506023.000000000000000,3,SONOMA,9
35742,97,710721,700106,1102,6097150602.000000000000000,150602,60971506022.000000000000000,2,SONOMA,9
35743,97,710722,700013,1102,6097150800.000000000000000,150800,60971508004.000000000000000,4,SONOMA,9
35744,97,710724,700052,1102,6097151201.000000000000000,151201,60971512012.000000000000000,2,SONOMA,9
35745,97,710727,700107,1102,6097150602.000000000000000,150602,60971506024.000000000000000,4,SONOMA,9
35746,97,710732,700192,1101,6097154302.000000000000000,154302,60971543023.000000000000000,3,SONOMA,9
35747,97,710733,700006,1101,6097154304.000000000000000,154304,60971543041.000000000000000,1,SONOMA,9
35748,97,710736,700199,1101,6097154303.000000000000000,154303,60971543031.000000000000000,1,SONOMA,9
35749,97,710744,700198,1101,6097154304.000000000000000,154304,60971543043.000000000000000,3,SONOMA,9
35750,97,710745,700167,1101,6097153704.000000000000000,153704,60971537044.000000000000000,4,SONOMA,9
35751,97,710751,700125,1103,6097152201.000000000000000,152201,60971522013.000000000000000,3,SONOMA,9
35752,97,710752,700240,1103,6097151504.000000000000000,151504,60971515041.000000000000000,1,SONOMA,9
35753,97,710761,700305,1103,6097153005.000000000000000,153005,60971530052.000000000000000,2,SONOMA,9
35754,97,710770,700209,1101,6097150100.000000000000000,150100,60971501002.000000000000000,2,SONOMA,9
35755,97,710771,700209,1101,6097150100.000000000000000,150100,60971501002.000000000000000,2,SONOMA,9
35756,97,710778,700296,1101,6097154100.000000000000000,154100,60971541003.000000000000000,3,SONOMA,9
35757,97,710779,700295,1101,6097154100.000000000000000,154100,60971541002.000000000000000,2,SONOMA,9
35758,97,710780,700296,1101,6097154100.000000000000000,154100,60971541003.000000000000000,3,SONOMA,9
35759,97,710781,700332,1101,6097153901.000000000000000,153901,60971539014.000000000000000,4,SONOMA,9
35760,97,710782,700367,1101,6097153901.000000000000000,153901,60971539011.000000000000000,1,SONOMA,9
35761,97,710785,700338,1101,6097154000.000000000000000,154000,60971540003.000000000000000,3,SONOMA,9
35762,97,710786,700334,1101,6097153901.000000000000000,153901,60971539012.000000000000000,2,SONOMA,9
35763,97,710787,700301,1101,6097153801.000000000000000,153801,60971538012.000000000000000,2,SONOMA,9
35764,97,710789,700301,1101,6097153801.000000000000000,153801,60971538012.000000000000000,2,SONOMA,9
35765,97,710790,700110,1102,6097150603.000000000000000,150603,60971506036.000000000000000,6,SONOMA,9
35766,97,710791,700016,1102,6097151000.000000000000000,151000,60971510001.000000000000000,1,SONOMA,9
35767,97,710793,700136,1102,6097150901.000000000000000,150901,60971509014.000000000000000,4,SONOMA,9
35768,97,710804,700269,1102,6097150611.000000000000000,150611,60971506111.000000000000000,1,SONOMA,9
35769,97,710806,700198,1101,6097154302.000000000000000,154302,60971543023.000000000000000,3,SONOMA,9
35770,97,710811,700201,1101,6097153704.000000000000000,153704,60971537043.000000000000000,3,SONOMA,9
35771,97,710813,700274,1101,6097152600.000000000000000,152600,60971526006.000000000000000,6,SONOMA,9
35772,97,710819,700375,1103,6097153300.000000000000000,153300,60971533003.000000000000000,3,SONOMA,9
35773,97,710820,700307,1103,6097153005.000000000000000,153005,60971530051.000000000000000,1,SONOMA,9
35774,97,710822,700019,1103,6097153104.000000000000000,153104,60971531041.000000000000000,1,SONOMA,9
35775,97,710823,700101,1103,6097152000.000000000000000,152000,60971520002.000000000000000,2,SONOMA,9
35776,97,710824,700100,1103,6097152000.000000000000000,152000,60971520001.000000000000000,1,SONOMA,9
35777,97,710825,700100,1103,6097152000.000000000000000,152000,60971520001.000000000000000,1,SONOMA,9
35778,97,710828,700101,1103,6097152000.000000000000000,152000,60971520002.000000000000000,2,SONOMA,9
35779,97,710829,700099,1103,6097151900.000000000000000,151900,60971519004.000000000000000,4,SONOMA,9
35780,97,710830,700259,1101,6097152600.000000000000000,152600,60971526005.000000000000000,5,SONOMA,9
35781,97,710832,700384,1103,6097152904.000000000000000,152904,60971529043.000000000000000,3,SONOMA,9
35782,97,710833,700030,1103,6097153006.000000000000000,153006,60971530066.000000000000000,6,SONOMA,9
35783,97,710838,700071,1103,6097151402.000000000000000,151402,60971514025.000000000000000,5,SONOMA,9
35784,97,710839,700252,1103,6097152300.000000000000000,152300,60971523003.000000000000000,3,SONOMA,9
35785,97,710840,700252,1103,6097152300.000000000000000,152300,60971523003.000000000000000,3,SONOMA,9
35786,97,710842,700249,1101,6097150203.000000000000000,150203,60971502032.000000000000000,2,SONOMA,9
35787,97,710844,700265,1101,6097150304.000000000000000,150304,60971503044.000000000000000,4,SONOMA,9
35788,97,710846,700235,1101,6097150500.000000000000000,150500,60971505002.000000000000000,2,SONOMA,9
